               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.019828,           0.0048154,          0.00047155,             0.96877,                   1,               0.995,              0.8246,            0.012367,           0.0041392,          0.00039473,            0.005116,            0.005116,            0.005116
                 150,            0.019904,           0.0050044,          0.00054197,             0.96957,                   1,               0.995,             0.80164,            0.012677,           0.0040964,          0.00041184,            0.005083,            0.005083,            0.005083
                 151,            0.020101,           0.0046596,          0.00053157,             0.97557,              0.9966,               0.995,             0.80189,             0.01264,           0.0042013,          0.00042346,             0.00505,             0.00505,             0.00505
                 152,            0.020182,           0.0045376,          0.00054524,             0.97654,             0.99853,               0.995,             0.82922,            0.012194,           0.0040783,          0.00043678,            0.005017,            0.005017,            0.005017
                 153,            0.020154,           0.0049405,          0.00054609,             0.98514,             0.99673,               0.995,             0.82753,            0.011664,           0.0039738,          0.00044599,            0.004984,            0.004984,            0.004984
                 154,            0.019717,           0.0050711,          0.00046664,              0.9923,                   1,               0.995,             0.82507,            0.011356,           0.0039366,          0.00045512,            0.004951,            0.004951,            0.004951
                 155,            0.020283,           0.0049356,          0.00058939,             0.99393,                   1,               0.995,             0.82944,            0.012092,           0.0039498,          0.00042193,            0.004918,            0.004918,            0.004918
                 156,             0.01949,           0.0047688,          0.00051591,             0.98449,                   1,               0.995,             0.82645,            0.011857,           0.0039021,          0.00037303,            0.004885,            0.004885,            0.004885
                 157,            0.019819,           0.0048911,          0.00046089,             0.98116,                   1,             0.99456,             0.81258,            0.012407,           0.0039673,          0.00037806,            0.004852,            0.004852,            0.004852
                 158,            0.019784,           0.0049015,          0.00047741,             0.97923,                   1,             0.99456,             0.83601,            0.012307,           0.0039505,          0.00039809,            0.004819,            0.004819,            0.004819
                 159,            0.020068,           0.0048947,          0.00047892,             0.98351,                   1,               0.995,             0.83952,            0.011717,           0.0039105,          0.00036557,            0.004786,            0.004786,            0.004786
                 160,            0.020895,           0.0047913,          0.00044037,             0.98217,                   1,             0.99456,             0.83678,            0.010991,           0.0039318,          0.00038075,            0.004753,            0.004753,            0.004753
                 161,            0.019554,           0.0047105,          0.00048699,             0.98185,                   1,             0.99456,             0.84003,            0.010891,           0.0039653,          0.00036263,             0.00472,             0.00472,             0.00472
                 162,            0.019386,           0.0044806,          0.00046427,             0.97624,                   1,             0.99412,             0.83922,            0.011473,           0.0040379,          0.00034785,            0.004687,            0.004687,            0.004687
                 163,            0.019459,           0.0047141,          0.00048451,              0.9812,             0.98485,             0.99414,             0.81629,            0.012103,           0.0039963,          0.00035398,            0.004654,            0.004654,            0.004654
                 164,            0.019536,           0.0044766,           0.0004674,             0.99016,                   1,               0.995,             0.83357,            0.011307,           0.0039153,          0.00036383,            0.004621,            0.004621,            0.004621
                 165,            0.018891,           0.0046326,          0.00047089,             0.99859,                   1,               0.995,             0.80481,            0.012412,           0.0040881,          0.00036826,            0.004588,            0.004588,            0.004588
                 166,            0.018976,           0.0049138,          0.00050738,             0.99564,                   1,               0.995,             0.83528,            0.011595,           0.0039219,          0.00039046,            0.004555,            0.004555,            0.004555
                 167,            0.019197,           0.0048961,           0.0005196,             0.99265,                   1,               0.995,             0.80304,            0.013277,           0.0041134,           0.0003674,            0.004522,            0.004522,            0.004522
                 168,             0.02001,           0.0050108,          0.00042954,             0.98462,                   1,               0.995,             0.83484,            0.011603,           0.0041201,          0.00033672,            0.004489,            0.004489,            0.004489
                 169,            0.019149,           0.0048639,          0.00040476,             0.97093,                   1,             0.99412,              0.8105,             0.01201,            0.004091,          0.00030968,            0.004456,            0.004456,            0.004456
                 170,            0.019104,           0.0048925,          0.00040145,              0.9801,                   1,             0.99456,             0.83195,            0.011698,           0.0039886,          0.00030377,            0.004423,            0.004423,            0.004423
                 171,            0.018749,           0.0044729,          0.00045077,             0.97975,                   1,             0.99412,             0.81759,            0.012121,           0.0040451,          0.00031767,             0.00439,             0.00439,             0.00439
                 172,            0.018546,            0.004731,          0.00045794,             0.97971,                   1,             0.99456,             0.81654,            0.012238,           0.0040258,          0.00034752,            0.004357,            0.004357,            0.004357
                 173,            0.018697,           0.0047522,          0.00046486,             0.98241,                   1,             0.99456,             0.82293,            0.012389,           0.0041512,          0.00033445,            0.004324,            0.004324,            0.004324
                 174,            0.018141,           0.0045137,          0.00041744,              0.9831,             0.99029,             0.99456,             0.81448,            0.012081,           0.0041051,          0.00031044,            0.004291,            0.004291,            0.004291
                 175,            0.017718,           0.0044541,          0.00043269,              0.9723,                   1,             0.99412,              0.8254,             0.01223,            0.003971,          0.00029998,            0.004258,            0.004258,            0.004258
                 176,            0.018022,           0.0045007,          0.00036221,             0.96856,                   1,             0.99369,              0.8306,            0.012056,           0.0039991,          0.00028846,            0.004225,            0.004225,            0.004225
                 177,            0.019082,           0.0044663,          0.00035081,             0.96831,                   1,             0.99369,             0.83233,            0.011695,           0.0041047,          0.00028453,            0.004192,            0.004192,            0.004192
                 178,             0.01798,           0.0044558,          0.00039829,             0.96871,                   1,             0.99414,             0.82745,            0.011416,           0.0040801,          0.00030212,            0.004159,            0.004159,            0.004159
                 179,            0.018235,            0.004827,          0.00043996,             0.97025,                   1,             0.99456,             0.81667,            0.011581,           0.0040388,          0.00030048,            0.004126,            0.004126,            0.004126
                 180,            0.018905,           0.0045434,          0.00036282,             0.96912,                   1,             0.99414,             0.83265,            0.011581,           0.0039479,          0.00029054,            0.004093,            0.004093,            0.004093
                 181,            0.018156,           0.0046112,          0.00038944,             0.96884,                   1,             0.99323,             0.85013,             0.01112,           0.0039083,          0.00029418,             0.00406,             0.00406,             0.00406
                 182,             0.01756,           0.0045098,          0.00039062,             0.96889,                   1,             0.99369,             0.81041,            0.012319,           0.0040267,          0.00028868,            0.004027,            0.004027,            0.004027
                 183,            0.019005,           0.0044962,          0.00035811,             0.96807,                   1,             0.99414,             0.82491,            0.011909,            0.003884,          0.00027578,            0.003994,            0.003994,            0.003994
                 184,            0.018493,           0.0042973,          0.00044697,             0.97018,                   1,             0.99456,             0.82592,            0.012931,           0.0039481,           0.0003072,            0.003961,            0.003961,            0.003961
                 185,            0.019702,           0.0045861,            0.000423,             0.97351,                   1,             0.99456,                0.82,            0.011926,           0.0038657,          0.00031922,            0.003928,            0.003928,            0.003928
                 186,            0.018204,           0.0044187,          0.00042203,             0.98221,                   1,             0.99412,             0.81177,            0.012514,           0.0039724,          0.00033576,            0.003895,            0.003895,            0.003895
                 187,            0.017999,           0.0044492,          0.00042385,             0.98213,                   1,             0.99412,             0.83781,            0.011781,            0.003844,          0.00031009,            0.003862,            0.003862,            0.003862
                 188,            0.017893,           0.0044627,          0.00037837,             0.97744,                   1,               0.995,             0.81509,            0.011944,           0.0038278,          0.00029488,            0.003829,            0.003829,            0.003829
                 189,            0.017852,           0.0043022,          0.00036678,             0.96912,                   1,               0.995,             0.81914,            0.011538,           0.0038247,          0.00028303,            0.003796,            0.003796,            0.003796
                 190,            0.017582,           0.0043319,          0.00033138,             0.96845,                   1,               0.995,             0.83076,            0.010962,           0.0037699,          0.00027974,            0.003763,            0.003763,            0.003763
                 191,            0.017347,           0.0044696,          0.00041603,             0.97582,                   1,               0.995,             0.83775,            0.011378,           0.0037789,          0.00027997,             0.00373,             0.00373,             0.00373
                 192,            0.016232,           0.0044165,          0.00034309,              0.9845,                   1,               0.995,             0.83587,            0.011221,           0.0038036,          0.00026355,            0.003697,            0.003697,            0.003697
                 193,            0.017004,           0.0042717,          0.00029234,             0.97792,                   1,               0.995,             0.83332,             0.01143,           0.0038756,          0.00025251,            0.003664,            0.003664,            0.003664
                 194,            0.017794,           0.0042729,          0.00032626,             0.97235,                   1,             0.99456,             0.82969,             0.01138,           0.0038598,          0.00025847,            0.003631,            0.003631,            0.003631
                 195,            0.017206,           0.0042581,           0.0003382,             0.96924,                   1,               0.995,             0.83134,            0.011411,           0.0038923,          0.00026984,            0.003598,            0.003598,            0.003598
                 196,            0.016885,           0.0043326,          0.00033676,              0.9694,                   1,               0.995,             0.83649,            0.010452,           0.0037714,          0.00028369,            0.003565,            0.003565,            0.003565
                 197,            0.017148,           0.0045476,          0.00032825,             0.97049,                   1,               0.995,             0.85379,            0.010711,           0.0037505,           0.0002975,            0.003532,            0.003532,            0.003532
                 198,            0.017219,           0.0045365,          0.00038084,             0.96794,                   1,             0.99414,             0.82682,            0.011921,           0.0038733,          0.00031185,            0.003499,            0.003499,            0.003499
                 199,            0.016751,           0.0041812,          0.00036174,              0.9679,                   1,             0.99369,             0.83288,            0.011564,           0.0038141,          0.00031667,            0.003466,            0.003466,            0.003466
                 200,            0.016688,           0.0041707,          0.00038056,             0.96928,                   1,             0.99412,             0.82997,            0.011693,           0.0038393,          0.00031798,            0.003433,            0.003433,            0.003433
                 201,            0.016691,           0.0045096,          0.00035808,             0.97198,                   1,             0.99412,             0.83371,            0.011903,           0.0039153,          0.00029676,              0.0034,              0.0034,              0.0034
                 202,            0.016513,           0.0043609,          0.00032622,               0.969,                   1,               0.995,             0.83396,            0.011314,           0.0038887,          0.00027099,            0.003367,            0.003367,            0.003367
                 203,            0.016034,           0.0041518,          0.00032744,             0.96914,                   1,             0.99456,             0.85072,            0.010731,           0.0037624,          0.00026402,            0.003334,            0.003334,            0.003334
                 204,            0.016226,            0.004335,          0.00033067,              0.9716,                   1,               0.995,             0.83825,            0.011113,           0.0037229,          0.00025852,            0.003301,            0.003301,            0.003301
                 205,            0.016488,           0.0043224,          0.00032496,             0.98415,                   1,               0.995,               0.842,            0.010895,           0.0036808,          0.00024734,            0.003268,            0.003268,            0.003268
                 206,            0.016207,            0.004388,          0.00031865,             0.98369,                   1,               0.995,             0.82248,            0.011365,           0.0037029,          0.00025752,            0.003235,            0.003235,            0.003235
                 207,            0.015181,           0.0041141,          0.00033592,             0.98385,                   1,             0.99456,             0.83683,            0.011164,           0.0037042,          0.00025167,            0.003202,            0.003202,            0.003202
                 208,            0.015183,           0.0046341,           0.0002806,             0.98419,             0.99426,             0.99456,             0.83544,            0.011012,           0.0037853,          0.00023146,            0.003169,            0.003169,            0.003169
                 209,             0.01612,           0.0041385,          0.00026972,             0.96879,                   1,             0.99414,             0.82027,            0.011758,           0.0038888,          0.00022185,            0.003136,            0.003136,            0.003136
                 210,            0.015411,           0.0042357,          0.00027123,              0.9687,                   1,             0.99414,             0.83378,            0.011444,           0.0038317,          0.00022004,            0.003103,            0.003103,            0.003103
                 211,            0.015433,           0.0039864,          0.00029642,              0.9688,                   1,             0.99369,             0.83572,            0.011804,           0.0038913,            0.000229,             0.00307,             0.00307,             0.00307
                 212,            0.015356,           0.0042526,          0.00028822,             0.96861,                   1,             0.99369,             0.83574,             0.01208,           0.0038718,           0.0002226,            0.003037,            0.003037,            0.003037
                 213,            0.015622,           0.0043847,          0.00029273,             0.96856,                   1,             0.99369,             0.84626,            0.011053,           0.0037049,          0.00021697,            0.003004,            0.003004,            0.003004
                 214,            0.015509,            0.004376,          0.00031148,             0.96905,                   1,             0.99414,             0.82091,             0.01174,           0.0037112,          0.00023565,            0.002971,            0.002971,            0.002971
                 215,            0.015614,           0.0043916,          0.00031392,             0.97432,                   1,             0.99412,              0.8465,            0.010901,           0.0036847,          0.00025244,            0.002938,            0.002938,            0.002938
                 216,            0.015175,           0.0043824,          0.00037162,              0.9712,                   1,             0.99456,             0.84164,            0.010793,           0.0036835,          0.00025127,            0.002905,            0.002905,            0.002905
                 217,            0.015254,           0.0039987,          0.00027371,             0.96848,                   1,             0.99456,             0.84332,            0.010998,           0.0037158,          0.00024638,            0.002872,            0.002872,            0.002872
                 218,            0.015786,           0.0042343,          0.00025252,             0.96838,                   1,             0.99323,               0.844,            0.011186,           0.0037704,          0.00022914,            0.002839,            0.002839,            0.002839
                 219,             0.01559,           0.0038374,          0.00031259,              0.9687,                   1,             0.99282,             0.84858,            0.011191,            0.003776,          0.00022876,            0.002806,            0.002806,            0.002806
                 220,            0.015221,            0.004299,          0.00029547,             0.97058,                   1,             0.99456,             0.84205,            0.010535,           0.0036668,          0.00023484,            0.002773,            0.002773,            0.002773
                 221,             0.01551,           0.0042667,          0.00026374,             0.97062,                   1,             0.99456,             0.84276,            0.010929,           0.0036568,          0.00022916,             0.00274,             0.00274,             0.00274
                 222,            0.015519,           0.0039116,          0.00027593,             0.96999,                   1,             0.99368,             0.84821,            0.011385,            0.003673,          0.00021354,            0.002707,            0.002707,            0.002707
                 223,            0.015552,           0.0043779,           0.0002392,             0.96886,                   1,             0.99456,             0.83766,            0.010721,           0.0036181,           0.0002081,            0.002674,            0.002674,            0.002674
                 224,            0.014909,           0.0043368,          0.00027569,             0.96884,                   1,             0.99456,             0.84017,            0.010732,           0.0036533,          0.00021845,            0.002641,            0.002641,            0.002641
                 225,            0.014773,           0.0042107,          0.00032904,             0.96867,                   1,             0.99368,             0.83989,            0.010744,           0.0036814,          0.00023277,            0.002608,            0.002608,            0.002608
                 226,            0.014939,           0.0041292,          0.00027724,             0.96853,                   1,             0.99279,             0.83202,             0.01097,           0.0037807,          0.00022377,            0.002575,            0.002575,            0.002575
                 227,            0.015107,           0.0042574,          0.00025364,             0.96843,                   1,             0.99278,             0.83267,            0.010731,           0.0037293,          0.00020863,            0.002542,            0.002542,            0.002542
                 228,            0.014643,           0.0040048,          0.00026993,             0.96844,                   1,             0.99278,              0.8326,            0.011103,           0.0037932,          0.00019588,            0.002509,            0.002509,            0.002509
                 229,            0.014526,            0.003736,          0.00023462,              0.9683,                   1,             0.99368,             0.84489,            0.010643,           0.0037722,          0.00018634,            0.002476,            0.002476,            0.002476
                 230,            0.014637,           0.0041583,          0.00022241,             0.96856,                   1,             0.99278,             0.83389,            0.010899,           0.0038153,          0.00018183,            0.002443,            0.002443,            0.002443
                 231,            0.014635,           0.0041621,          0.00027847,             0.96847,                   1,             0.99232,             0.84361,            0.010566,           0.0037673,          0.00018547,             0.00241,             0.00241,             0.00241
                 232,            0.014571,           0.0042077,          0.00028223,             0.96881,                   1,             0.99278,             0.83952,            0.010576,           0.0037551,            0.000191,            0.002377,            0.002377,            0.002377
                 233,            0.014579,           0.0041484,          0.00027186,             0.96933,                   1,             0.99412,             0.83888,            0.010401,           0.0037206,          0.00019448,            0.002344,            0.002344,            0.002344
                 234,            0.013888,           0.0040504,          0.00026215,             0.96975,                   1,             0.99412,             0.83639,            0.010798,           0.0037716,          0.00020572,            0.002311,            0.002311,            0.002311
                 235,            0.013967,           0.0037184,          0.00024822,             0.96896,                   1,             0.99456,             0.83071,            0.011098,           0.0038686,          0.00020981,            0.002278,            0.002278,            0.002278
                 236,            0.014063,           0.0037086,           0.0002583,             0.96983,                   1,             0.99456,              0.8458,            0.011064,           0.0038639,          0.00021081,            0.002245,            0.002245,            0.002245
                 237,            0.014466,           0.0040706,          0.00023183,             0.97012,                   1,             0.99456,             0.85236,            0.011048,           0.0038398,          0.00018941,            0.002212,            0.002212,            0.002212
                 238,            0.013504,           0.0040432,          0.00021279,             0.96916,                   1,             0.99414,             0.83972,            0.011062,            0.003805,          0.00016551,            0.002179,            0.002179,            0.002179
                 239,            0.013723,           0.0041441,          0.00019933,             0.96865,                   1,             0.99414,             0.83242,            0.011303,           0.0038417,          0.00015666,            0.002146,            0.002146,            0.002146
                 240,            0.013302,           0.0040933,          0.00022118,              0.9691,                   1,             0.99414,             0.84376,            0.010786,           0.0037767,          0.00015891,            0.002113,            0.002113,            0.002113
                 241,              0.0135,           0.0038012,          0.00026145,             0.96951,                   1,             0.99414,             0.85885,            0.010202,           0.0037005,          0.00016582,             0.00208,             0.00208,             0.00208
                 242,            0.013664,           0.0039185,           0.0002109,             0.98276,             0.99983,               0.995,              0.8402,            0.010662,           0.0037237,          0.00016836,            0.002047,            0.002047,            0.002047
                 243,            0.013656,           0.0041833,          0.00019617,             0.96917,                   1,             0.99456,             0.84387,            0.010986,           0.0037552,          0.00017087,            0.002014,            0.002014,            0.002014
                 244,            0.013728,           0.0042994,          0.00021919,             0.96902,                   1,             0.99414,             0.84774,            0.010788,           0.0037753,          0.00017345,            0.001981,            0.001981,            0.001981
                 245,            0.013728,           0.0039992,          0.00024801,             0.97081,                   1,               0.995,             0.85921,            0.010436,           0.0037336,          0.00018009,            0.001948,            0.001948,            0.001948
                 246,            0.013763,           0.0041057,          0.00024426,             0.96989,                   1,             0.99456,             0.83898,            0.011153,           0.0037714,          0.00017416,            0.001915,            0.001915,            0.001915
                 247,            0.013616,           0.0040497,          0.00022034,             0.97005,                   1,             0.99456,             0.84312,            0.011221,           0.0037465,           0.0001633,            0.001882,            0.001882,            0.001882
                 248,            0.013554,           0.0040976,            0.000201,             0.97074,                   1,               0.995,             0.84095,            0.010907,           0.0037287,          0.00015696,            0.001849,            0.001849,            0.001849
                 249,            0.013359,           0.0042868,          0.00020221,             0.97111,                   1,               0.995,             0.83739,             0.01056,            0.003648,          0.00015665,            0.001816,            0.001816,            0.001816
                 250,            0.012847,           0.0039959,            0.000205,             0.96943,                   1,               0.995,             0.84293,            0.010656,           0.0036322,          0.00015759,            0.001783,            0.001783,            0.001783
                 251,             0.01322,           0.0039106,          0.00023534,             0.96902,                   1,             0.99412,             0.85323,            0.010583,           0.0036588,          0.00015743,             0.00175,             0.00175,             0.00175
                 252,            0.013114,            0.004047,          0.00021317,             0.96891,                   1,             0.99235,             0.84681,            0.010054,           0.0036369,           0.0001586,            0.001717,            0.001717,            0.001717
                 253,            0.012876,           0.0038494,          0.00019776,             0.96908,                   1,             0.99368,             0.84588,            0.010189,           0.0036612,          0.00015911,            0.001684,            0.001684,            0.001684
                 254,            0.013123,           0.0040248,          0.00019793,             0.96932,                   1,             0.99412,             0.85162,            0.010217,           0.0036331,           0.0001519,            0.001651,            0.001651,            0.001651
                 255,            0.012595,           0.0037571,          0.00018451,             0.96936,                   1,             0.99412,             0.84899,            0.010277,            0.003614,          0.00014009,            0.001618,            0.001618,            0.001618
                 256,            0.012408,           0.0039349,          0.00017752,             0.96924,                   1,             0.99412,             0.83994,            0.010531,           0.0035922,          0.00013645,            0.001585,            0.001585,            0.001585
                 257,            0.012313,           0.0039152,          0.00017594,             0.96912,                   1,             0.99412,             0.83919,            0.010529,             0.00358,          0.00013863,            0.001552,            0.001552,            0.001552
                 258,            0.013349,           0.0038453,          0.00017338,             0.96926,                   1,             0.99368,             0.84457,             0.01038,           0.0036065,          0.00013921,            0.001519,            0.001519,            0.001519
                 259,            0.012817,           0.0040758,          0.00020759,              0.9695,                   1,             0.99412,              0.8485,            0.010518,           0.0036432,          0.00013217,            0.001486,            0.001486,            0.001486
                 260,             0.01237,           0.0039986,           0.0001877,             0.97112,                   1,             0.99456,             0.84931,            0.010609,           0.0036694,          0.00012119,            0.001453,            0.001453,            0.001453
                 261,            0.012745,           0.0038986,          0.00026382,             0.97388,                   1,             0.99456,             0.84282,            0.010654,            0.003645,          0.00011911,             0.00142,             0.00142,             0.00142
                 262,            0.012545,           0.0039642,           0.0001733,             0.97661,                   1,               0.995,             0.84591,            0.010376,            0.003635,          0.00012089,            0.001387,            0.001387,            0.001387
                 263,            0.012243,           0.0039565,           0.0001589,             0.97316,                   1,               0.995,             0.83751,            0.010689,           0.0036532,          0.00012089,            0.001354,            0.001354,            0.001354
                 264,            0.012102,           0.0040288,          0.00016389,             0.96981,                   1,               0.995,             0.84646,             0.01096,           0.0036456,           0.0001189,            0.001321,            0.001321,            0.001321
                 265,            0.011458,           0.0039605,          0.00016569,             0.96998,                   1,             0.99456,             0.84685,            0.010853,           0.0036097,          0.00011767,            0.001288,            0.001288,            0.001288
                 266,            0.011447,           0.0036414,          0.00015518,               0.971,                   1,             0.99456,              0.8515,            0.010414,           0.0035858,          0.00011755,            0.001255,            0.001255,            0.001255
                 267,            0.012348,           0.0040168,          0.00018857,             0.97031,                   1,             0.99456,             0.84634,            0.010348,           0.0036091,          0.00011441,            0.001222,            0.001222,            0.001222
                 268,            0.012145,           0.0037273,          0.00013983,             0.97034,                   1,             0.99456,             0.84615,            0.010452,           0.0036143,          0.00010785,            0.001189,            0.001189,            0.001189
                 269,            0.011798,           0.0037582,          0.00015523,             0.97948,                   1,             0.99456,              0.8493,            0.010173,           0.0035588,          0.00010383,            0.001156,            0.001156,            0.001156
                 270,            0.012199,           0.0038049,          0.00020895,             0.98086,                   1,             0.99456,             0.84889,            0.010359,           0.0035851,          0.00010275,            0.001123,            0.001123,            0.001123
                 271,             0.01235,           0.0037397,          0.00015685,             0.98337,             0.99953,             0.99456,             0.85236,            0.010125,           0.0036134,           0.0001031,             0.00109,             0.00109,             0.00109
                 272,            0.011587,           0.0037061,          0.00013755,              0.9828,                   1,             0.99456,             0.85047,            0.010569,           0.0037088,          0.00010329,            0.001057,            0.001057,            0.001057
                 273,            0.011482,           0.0035607,          0.00012792,             0.98185,                   1,             0.99456,             0.85447,            0.010466,           0.0037119,          0.00010195,            0.001024,            0.001024,            0.001024
                 274,            0.012272,           0.0039772,           0.0001759,             0.98083,                   1,             0.99456,             0.84493,            0.010505,           0.0036688,          0.00010055,            0.000991,            0.000991,            0.000991
                 275,            0.011696,           0.0035499,          0.00013515,             0.97955,                   1,             0.99456,             0.85069,            0.010493,           0.0036237,          9.9844e-05,            0.000958,            0.000958,            0.000958
                 276,            0.011577,           0.0037823,          0.00013806,             0.98102,                   1,             0.99456,             0.84595,            0.010583,           0.0036249,           9.672e-05,            0.000925,            0.000925,            0.000925
                 277,            0.011951,           0.0036456,          0.00018268,             0.98237,                   1,             0.99456,             0.84275,            0.010607,           0.0036422,          9.3114e-05,            0.000892,            0.000892,            0.000892
                 278,            0.012027,           0.0037796,          0.00014005,             0.98257,                   1,             0.99456,             0.84305,            0.010699,           0.0036761,          8.8859e-05,            0.000859,            0.000859,            0.000859
                 279,            0.011461,           0.0037658,          0.00013278,             0.98252,                   1,             0.99456,             0.84713,            0.010675,           0.0036518,          8.8775e-05,            0.000826,            0.000826,            0.000826
                 280,             0.01201,            0.003475,          0.00013127,             0.98329,                   1,             0.99456,             0.85847,            0.010586,           0.0036231,          8.9294e-05,            0.000793,            0.000793,            0.000793
                 281,            0.011524,            0.003719,          0.00014004,             0.98252,                   1,             0.99456,             0.85348,            0.010489,           0.0036155,          8.8179e-05,             0.00076,             0.00076,             0.00076
                 282,             0.01121,           0.0036227,          0.00012499,             0.98387,             0.99708,             0.99412,             0.85192,            0.010665,           0.0036322,          8.7929e-05,            0.000727,            0.000727,            0.000727
                 283,            0.011278,           0.0039053,          0.00013918,             0.96644,                   1,             0.99369,             0.85641,            0.010661,           0.0036351,          8.5878e-05,            0.000694,            0.000694,            0.000694
                 284,            0.011257,           0.0037625,          0.00013583,             0.96629,                   1,             0.99369,             0.85799,             0.01063,           0.0036357,          8.5765e-05,            0.000661,            0.000661,            0.000661
                 285,            0.010917,           0.0036178,          0.00017167,             0.96667,                   1,             0.99369,             0.85078,            0.010524,           0.0036307,          8.4621e-05,            0.000628,            0.000628,            0.000628
                 286,            0.011135,           0.0035371,          0.00011895,             0.96717,                   1,             0.99369,             0.85405,            0.010375,           0.0036276,          8.4287e-05,            0.000595,            0.000595,            0.000595
                 287,            0.011292,           0.0036953,           0.0001276,             0.96751,                   1,             0.99369,             0.84665,            0.010392,            0.003626,          8.2028e-05,            0.000562,            0.000562,            0.000562
                 288,            0.011528,           0.0036804,          0.00016138,             0.96753,                   1,             0.99369,             0.85362,            0.010425,           0.0036211,           8.049e-05,            0.000529,            0.000529,            0.000529
                 289,            0.011164,           0.0037359,          0.00014508,              0.9839,             0.99623,             0.99412,             0.85629,            0.010371,           0.0035931,          7.9685e-05,            0.000496,            0.000496,            0.000496
                 290,            0.011098,           0.0035281,          0.00018428,             0.98388,             0.99488,             0.99456,             0.85701,            0.010394,           0.0035788,          7.9238e-05,            0.000463,            0.000463,            0.000463
                 291,            0.010479,           0.0035538,           0.0001207,             0.98354,               0.997,             0.99412,             0.84699,            0.010576,           0.0036182,          7.8946e-05,             0.00043,             0.00043,             0.00043
                 292,            0.010584,           0.0035313,          0.00011693,             0.98332,             0.99708,             0.99412,             0.84809,            0.010194,           0.0035764,          7.8928e-05,            0.000397,            0.000397,            0.000397
                 293,            0.010889,            0.003797,           0.0001499,             0.98333,              0.9959,             0.99412,             0.84738,            0.010226,           0.0035886,          7.6908e-05,            0.000364,            0.000364,            0.000364
                 294,            0.010896,           0.0037372,          0.00016866,             0.98351,             0.99619,             0.99456,             0.84856,            0.010454,           0.0036094,          7.5901e-05,            0.000331,            0.000331,            0.000331
                 295,            0.010791,           0.0036068,          0.00012643,             0.98363,             0.99584,             0.99456,             0.85576,            0.010343,            0.003607,          7.4553e-05,            0.000298,            0.000298,            0.000298
                 296,             0.01072,           0.0037617,          0.00017279,             0.98364,             0.99611,             0.99456,             0.85576,            0.010374,           0.0036289,          7.3153e-05,            0.000265,            0.000265,            0.000265
                 297,            0.011169,           0.0036155,          0.00013145,             0.98384,             0.99644,             0.99456,             0.84943,            0.010386,           0.0036304,          7.2759e-05,            0.000232,            0.000232,            0.000232
                 298,            0.010539,           0.0036741,          0.00025161,             0.98395,             0.99725,             0.99456,             0.85505,             0.01042,            0.003612,          7.2557e-05,            0.000199,            0.000199,            0.000199
                 299,            0.010732,           0.0037119,          0.00012525,             0.98388,             0.99651,             0.99456,             0.85865,            0.010278,           0.0035852,           7.233e-05,            0.000166,            0.000166,            0.000166
